text,label
Tell me why there is a charge on my cash withdrawl.,19
Why was I charged for getting cash?,19
Why am I being charged to make cash withdrawals? I thought they were supposed to be free!,19
I should not have been charged a fee for cash withdrawal.,19
I got charged a fee that shouldn't be there from my cash,19
I was charged a fee for withdrawing cash.,19
"I want to get some cash from the ATM using my card but I dont want to be charged any fees. Ive taken some money out before with no fees, but recently Ive been getting charged. Why?",19
"I got this stupid fee after taking cash out, why?",19
"I was charged for a cash withdrawal, why?",19
I got cash and was charged a fee that shouldn't be there!,19
Please help!  There was an extra fee when I got cash.,19
Why have I all of a sudden been charged for my ATM withdrawal? I thought the withdrawals were free because this is the first time I've ever had this problem.,19
Can you tell me why I was charged to withdraw cash?,19
Why was I charged a fee when I withdrew money?,19
How come my cash withdrawal came with an unnecessary fee?!,19
A percentage fee was charged to my withdrawal.,19
Will I be charged for a cash withdrawal?,19
Explain the extra ATM fees.,19
"I just took some cash out of a cash machine in Heathrow airport because I wanted to buy some new sunglasses for my holiday but you've added a fee to the withdrawal, what is this?",19
The bank charged me fees for withdrawing cash!,19
Why am I charged a fee for getting cash?,19
I used an ATM and wanted to know why I was charged an extra fee.,19
Is there a fee for a cash withdrawal?,19
"I was charged a fee when withdrawing cash, can you explain why?",19
"I received a fee for obtaining cash, is this correct?",19
Today I noticed a charge for an ATM withdrawal on my account. Can you please fix this? It's supposed to be no charge.,19
Why are you charging fees on cash withdrawals? I went to withdraw some money earlier today after buying groceries. There's a fee that wasn't there before.,19
Is there a charge for cash withdrawals? I always thought it was free.,19
Tell me why there is an extra charge when I used an ATM?,19
Why did you charge me extra for withdrawing money?,19
Is there always a charge when withdrawing money?,19
I have a fee for cash withdrawal,19
Make me understand why I am charged an extra fee when I use the ATM.,19
Why am I being charge a fee when using an ATM?,19
I was under the impression ATM cash withdrawals were free. Why was I suddenly charged for my most recent ATM transaction?,19
I didn't realize that there were any fees for withdrawing money from my account--this has never happened to me before.  What exactly are the fees?,19
Are there ATM fees?,19
"Do you charge for cash withdrawals?  I want to get my hands on my own money and you appear to be charging me for the pleasure! Why is this, you'd never get this with my high street bank!",19
"Is there a fee when I get cash from an ATM? Is there a limit I can take out? If there is a fee, what is it?",19
Why was there a fee when I pulled cash?,19
"The ATM charged me an extra fee, Why?",19
Why am I being charged for withdrawing cash but haven't in the past?,19
Why did I get a fee for getting cash?,19
I have been charged a fee for getting cash,19
Why did I get charged when getting cash?,19
I made a cash withdrawal and was charged a fee incorrectly can you help with this?,19
I got charged fees for withdrawing cash!,19
Since when were there charges for taking out cash from my account? It's always been free for me to do this before.  How much are the charges going to be?,19
There was an unexpected fee for my cash withdrawal!,19
There was an extra fee on my account when I got cash.,19
"While getting cash, I was charged a fee.",19
Why did I get charged for a withdrawal?,19
How come I got charged extra for withdrawing cash?,19
Why am I being charged for getting cash?,19
Why do I see extra charges for withdrawing my money?,19
Anytime I've made an ATM withdrawal before it has always been free. I now say that I have been charged for my most recent ATM withdrawal. What's going on here?,19
What's going on? I was just recently charged for an ATM withdrawal. I've never seen this charge before and before it's always been free.,19
I saw a fee on my receipt from withdrawing money while shopping earlier.  Is there supposed to be a fee for this type of transaction?,19
Why was I charged an extra fee from the ATM?,19
"extra fees on a cash withdrawal, not cool.",19
Why am I being charged certain fees? I noticed a fee after I withdrew some money for groceries earlier today.,19
Have you started charging for cash withdrawals? I always thought it was free until I noticed this fee. How much is the fee?,19
Can you tell me why I was charged extra when I withdrew money?,19
"It seems I've suddenly been charged for my recent ATM cash withdrawal. What's up with that? I though withdrawals are free, you never charged me so far!",19
I believe i was charged for making a withdrawal after i went grocery shopping. Are you guys charging for this now?,19
Why was I charged when taking out money?,19
is there a charge on withdrawals?,19
Are there charges for cash withdrawals?,19
Do I get charged for withdrawals?,19
I was recently charged for withdrawing money from my bank ATM. How can that be possible when I haven't been charged for using it before?,19
Why did I get charged for withdrawing cash?,19
When did you start charging to make a withdrawal? How much is it now? I always thought it was free.,19
What was the extra charge for withdrawing money?,19
I was charged a fee with my cash withdrawal that I shouldn't have been charged.,19
Why is there a fee for cash withdrawal?,19
Why did using an ATM cause me to be charged an additional fee?,19
Why did I get a fee from the ATM?,19
to cash withdrawals charge me?,19
Why was I charged a fee on a cash withdrawal?,19
i withdraw cash from the ATM and was charged a fee,19
"Why did I get charged a fee, I thought it was free?",19
"I have never been charged for making an ATM cash withdrawal before, but I am now being charged a fee to withdraw cash. What happened?",19
I withdrew cash and was charged. Why?,19
Why do I have a charge for an ATM withdrawal? I thought these were free?,19
I got a strange fee when I used the ATM.,19
I used my card the other day to get cash from an ATM and was charged an extra fee. I don't understand why I am being charged a fee all of a sudden. I thought it was free to withdraw from an ATM?,19
Why was there a fee with my cash withdrawal?,19
what is this extra charge for a withdrawal?,19
Is there a charge for getting cash?,19
"Hello, I have noticed a problem on my recent withdrawal at the banks atm machine.  I made a transaction and upon receiving my funds from the machine, a fee was assessed to my withdrawal.  Are these types of transactions free of charge?",19
I have a strange transaction on my account which appears to pertain to a cash withdrawal I made outside Nandos in Leeds.  What is that for?  Is it fraud?,19
Why did you charge me for taking out cash?,19
"The past few times I've been to the ATM, I was charged a withdrawal fee. Have your policies changed regarding fees?",19
Why am i being charged for withdrawing cash funds?,19
What is your policy on withdrawing cash from an ATM? There is a fee on my account that wasn't there before I paid for my groceries.,19
What is the extra fee I was charged when using an ATM?,19
Why am I charged whenever I withdraw cash?,19
Why did you charge me extra when I withdrew cash?,19
I used an ATM and there was an extra charge.,19
"that fee should not be there, you charged my cash for an unnecessary thing.",19
Why was there an extra charge with the withdrawal of my money?,19
Why did you charge a fee when I withdrew from an ATM?,19
"Why is there now a charge for making cash withdrawals? I wanted some cash after I went to the grocery store, and there's a new fee!",19
Why am I being charged to withdrawal money?,19
Why was I charged a fee for my withdrawal?,19
Why did withdrawing money cost me extra?,19
Why was I charged a fee for withdrawing money off my card?,19
What is the fee for a cash withdrawal?,19
"I withdrew money and got a fee, please explain",19
I used my card to get cash then I was charged a fee that I shouldn't have been charged.,19
I noticed a different charge while I was taking my money out.,19
Why was I charged a fee for withdrawing money?,19
Do cash withdrawals cost anything?,19
Why is there a fee for getting cash?,19
